"","ans","subj","cond","trial_index","corr","reindex"
"477","2","A25N0K40JAZTN1","lang2","221",1,29
"478","2","A25N0K40JAZTN1","lang2","228",1,30
"479","1","A25N0K40JAZTN1","lang2","235",0,31
"480","2","A25N0K40JAZTN1","lang2","242",1,32
"481","1","A2FXD55FJV1RSV","lang2","25",1,1
"482","2","A2FXD55FJV1RSV","lang2","32",0,2
"483","1","A2FXD55FJV1RSV","lang2","39",1,3
"484","1","A2FXD55FJV1RSV","lang2","46",1,4
"485","2","A2FXD55FJV1RSV","lang2","53",0,5
"486","2","A2FXD55FJV1RSV","lang2","60",0,6
"487","2","A2FXD55FJV1RSV","lang2","67",0,7
"488","1","A2FXD55FJV1RSV","lang2","74",1,8
"489","2","A2FXD55FJV1RSV","lang2","81",0,9
"490","2","A2FXD55FJV1RSV","lang2","88",0,10
"491","1","A2FXD55FJV1RSV","lang2","95",1,11
"492","2","A2FXD55FJV1RSV","lang2","102",0,12
"493","1","A2FXD55FJV1RSV","lang2","109",1,13
"494","2","A2FXD55FJV1RSV","lang2","116",0,14
"495","1","A2FXD55FJV1RSV","lang2","123",1,15
"496","1","A2FXD55FJV1RSV","lang2","130",1,16
"497","2","A2FXD55FJV1RSV","lang2","137",1,17
"498","2","A2FXD55FJV1RSV","lang2","144",1,18
"499","2","A2FXD55FJV1RSV","lang2","151",1,19
"500","2","A2FXD55FJV1RSV","lang2","158",1,20
"501","1","A2FXD55FJV1RSV","lang2","165",0,21
"502","2","A2FXD55FJV1RSV","lang2","172",1,22
"503","2","A2FXD55FJV1RSV","lang2","179",1,23
"504","1","A2FXD55FJV1RSV","lang2","186",0,24
"505","1","A2FXD55FJV1RSV","lang2","193",0,25
"506","2","A2FXD55FJV1RSV","lang2","200",1,26
"507","1","A2FXD55FJV1RSV","lang2","207",0,27
"508","2","A2FXD55FJV1RSV","lang2","214",1,28
"509","2","A2FXD55FJV1RSV","lang2","221",1,29
"510","2","A2FXD55FJV1RSV","lang2","228",1,30
"511","1","A2FXD55FJV1RSV","lang2","235",0,31
"512","2","A2FXD55FJV1RSV","lang2","242",1,32
"513","1","A2I5850G7EOPQ2","lang2","25",1,1
"514","1","A2I5850G7EOPQ2","lang2","32",1,2
"515","2","A2I5850G7EOPQ2","lang2","39",0,3
"516","2","A2I5850G7EOPQ2","lang2","46",0,4
"517","1","A2I5850G7EOPQ2","lang2","53",1,5
"518","2","A2I5850G7EOPQ2","lang2","60",0,6
"519","2","A2I5850G7EOPQ2","lang2","67",0,7
"520","1","A2I5850G7EOPQ2","lang2","74",1,8
"521","2","A2I5850G7EOPQ2","lang2","81",0,9
"522","1","A2I5850G7EOPQ2","lang2","88",1,10
"523","2","A2I5850G7EOPQ2","lang2","95",0,11
"524","2","A2I5850G7EOPQ2","lang2","102",0,12
"525","1","A2I5850G7EOPQ2","lang2","109",1,13
"526","1","A2I5850G7EOPQ2","lang2","116",1,14
"527","1","A2I5850G7EOPQ2","lang2","123",1,15
"528","2","A2I5850G7EOPQ2","lang2","130",0,16
"529","1","A2I5850G7EOPQ2","lang2","137",0,17
"530","2","A2I5850G7EOPQ2","lang2","144",1,18
"531","1","A2I5850G7EOPQ2","lang2","151",0,19
"532","1","A2I5850G7EOPQ2","lang2","158",0,20
"533","1","A2I5850G7EOPQ2","lang2","165",0,21
"534","1","A2I5850G7EOPQ2","lang2","172",0,22
"535","1","A2I5850G7EOPQ2","lang2","179",0,23
"536","2","A2I5850G7EOPQ2","lang2","186",1,24
"537","2","A2I5850G7EOPQ2","lang2","193",1,25
"538","1","A2I5850G7EOPQ2","lang2","200",0,26
"539","1","A2I5850G7EOPQ2","lang2","207",0,27
"540","1","A2I5850G7EOPQ2","lang2","214",0,28
"541","2","A2I5850G7EOPQ2","lang2","221",1,29
"542","1","A2I5850G7EOPQ2","lang2","228",0,30
"543","1","A2I5850G7EOPQ2","lang2","235",0,31
"544","2","A2I5850G7EOPQ2","lang2","242",1,32
"545","1","A2LV5432PV1S39","lang1","25",1,1
"546","2","A2LV5432PV1S39","lang1","32",0,2
"547","1","A2LV5432PV1S39","lang1","39",1,3
"548","2","A2LV5432PV1S39","lang1","46",1,4
"549","2","A2LV5432PV1S39","lang1","53",1,5
"550","1","A2LV5432PV1S39","lang1","60",1,6
"551","1","A2LV5432PV1S39","lang1","67",1,7
"552","2","A2LV5432PV1S39","lang1","74",1,8
"553","2","A2LV5432PV1S39","lang1","81",1,9
"554","1","A2LV5432PV1S39","lang1","88",0,10
"555","1","A2LV5432PV1S39","lang1","95",1,11
"556","2","A2LV5432PV1S39","lang1","102",1,12
"557","1","A2LV5432PV1S39","lang1","109",1,13
"558","2","A2LV5432PV1S39","lang1","116",0,14
"559","1","A2LV5432PV1S39","lang1","123",0,15
"560","1","A2LV5432PV1S39","lang1","130",0,16
"561","2","A2LV5432PV1S39","lang1","137",0,17
"562","1","A2LV5432PV1S39","lang1","144",1,18
"563","1","A2LV5432PV1S39","lang1","151",1,19
"564","1","A2LV5432PV1S39","lang1","158",1,20
"565","1","A2LV5432PV1S39","lang1","165",0,21
"566","2","A2LV5432PV1S39","lang1","172",0,22
"567","1","A2LV5432PV1S39","lang1","179",0,23
"568","1","A2LV5432PV1S39","lang1","186",0,24
"569","2","A2LV5432PV1S39","lang1","193",0,25
"570","1","A2LV5432PV1S39","lang1","200",0,26
"571","2","A2LV5432PV1S39","lang1","207",1,27
"572","1","A2LV5432PV1S39","lang1","214",0,28
"573","2","A2LV5432PV1S39","lang1","221",0,29
"574","1","A2LV5432PV1S39","lang1","228",0,30
"575","1","A2LV5432PV1S39","lang1","235",0,31
"576","1","A2LV5432PV1S39","lang1","242",1,32
"577","1","A2UODQ3AUFVCTZ","lang2","25",1,1
"578","2","A2UODQ3AUFVCTZ","lang2","32",0,2
"579","1","A2UODQ3AUFVCTZ","lang2","39",1,3
"580","1","A2UODQ3AUFVCTZ","lang2","46",1,4
"581","1","A2UODQ3AUFVCTZ","lang2","53",1,5
"582","2","A2UODQ3AUFVCTZ","lang2","60",0,6
"583","1","A2UODQ3AUFVCTZ","lang2","67",1,7
"584","1","A2UODQ3AUFVCTZ","lang2","74",1,8
"585","1","A2UODQ3AUFVCTZ","lang2","81",1,9
"586","2","A2UODQ3AUFVCTZ","lang2","88",0,10
"587","1","A2UODQ3AUFVCTZ","lang2","95",1,11
"588","2","A2UODQ3AUFVCTZ","lang2","102",0,12
"589","2","A2UODQ3AUFVCTZ","lang2","109",0,13
"590","2","A2UODQ3AUFVCTZ","lang2","116",0,14
"591","2","A2UODQ3AUFVCTZ","lang2","123",0,15
"592","2","A2UODQ3AUFVCTZ","lang2","130",0,16
"593","1","A2UODQ3AUFVCTZ","lang2","137",0,17
"594","1","A2UODQ3AUFVCTZ","lang2","144",0,18
"595","1","A2UODQ3AUFVCTZ","lang2","151",0,19
"596","1","A2UODQ3AUFVCTZ","lang2","158",0,20
"597","2","A2UODQ3AUFVCTZ","lang2","165",1,21
"598","1","A2UODQ3AUFVCTZ","lang2","172",0,22
"599","2","A2UODQ3AUFVCTZ","lang2","179",1,23
"600","1","A2UODQ3AUFVCTZ","lang2","186",0,24
"601","1","A2UODQ3AUFVCTZ","lang2","193",0,25
"602","1","A2UODQ3AUFVCTZ","lang2","200",0,26
"603","1","A2UODQ3AUFVCTZ","lang2","207",0,27
"604","1","A2UODQ3AUFVCTZ","lang2","214",0,28
"605","1","A2UODQ3AUFVCTZ","lang2","221",0,29
"606","1","A2UODQ3AUFVCTZ","lang2","228",0,30
"607","1","A2UODQ3AUFVCTZ","lang2","235",0,31
"608","1","A2UODQ3AUFVCTZ","lang2","242",0,32
"609","1","A2ZV96GRXVSXK4","lang1","25",1,1
"610","2","A2ZV96GRXVSXK4","lang1","32",0,2
"611","2","A2ZV96GRXVSXK4","lang1","39",0,3
"612","2","A2ZV96GRXVSXK4","lang1","46",1,4
"613","2","A2ZV96GRXVSXK4","lang1","53",1,5
"614","2","A2ZV96GRXVSXK4","lang1","60",0,6
"615","2","A2ZV96GRXVSXK4","lang1","67",0,7
"616","2","A2ZV96GRXVSXK4","lang1","74",1,8
"617","1","A2ZV96GRXVSXK4","lang1","81",0,9
"618","1","A2ZV96GRXVSXK4","lang1","88",0,10
"619","1","A2ZV96GRXVSXK4","lang1","95",1,11
"620","2","A2ZV96GRXVSXK4","lang1","102",1,12
"621","1","A2ZV96GRXVSXK4","lang1","109",1,13
"622","1","A2ZV96GRXVSXK4","lang1","116",1,14
"623","1","A2ZV96GRXVSXK4","lang1","123",0,15
"624","1","A2ZV96GRXVSXK4","lang1","130",0,16
"625","1","A2ZV96GRXVSXK4","lang1","137",1,17
"626","1","A2ZV96GRXVSXK4","lang1","144",1,18
"627","2","A2ZV96GRXVSXK4","lang1","151",0,19
"628","2","A2ZV96GRXVSXK4","lang1","158",0,20
"629","2","A2ZV96GRXVSXK4","lang1","165",1,21
"630","1","A2ZV96GRXVSXK4","lang1","172",1,22
"631","1","A2ZV96GRXVSXK4","lang1","179",0,23
"632","1","A2ZV96GRXVSXK4","lang1","186",0,24
"633","1","A2ZV96GRXVSXK4","lang1","193",1,25
"634","1","A2ZV96GRXVSXK4","lang1","200",0,26
"635","1","A2ZV96GRXVSXK4","lang1","207",0,27
"636","1","A2ZV96GRXVSXK4","lang1","214",0,28
"637","2","A2ZV96GRXVSXK4","lang1","221",0,29
"638","1","A2ZV96GRXVSXK4","lang1","228",0,30
"639","1","A2ZV96GRXVSXK4","lang1","235",0,31
"640","2","A2ZV96GRXVSXK4","lang1","242",0,32
"641","1","A3180VXVP8MOIH","lang2","25",1,1
"642","2","A3180VXVP8MOIH","lang2","32",0,2
"643","1","A3180VXVP8MOIH","lang2","39",1,3
"644","1","A3180VXVP8MOIH","lang2","46",1,4
"645","2","A3180VXVP8MOIH","lang2","53",0,5
"646","2","A3180VXVP8MOIH","lang2","60",0,6
"647","2","A3180VXVP8MOIH","lang2","67",0,7
"648","2","A3180VXVP8MOIH","lang2","74",0,8
"649","1","A3180VXVP8MOIH","lang2","81",1,9
"650","2","A3180VXVP8MOIH","lang2","88",0,10
"651","2","A3180VXVP8MOIH","lang2","95",0,11
"652","1","A3180VXVP8MOIH","lang2","102",1,12
"653","2","A3180VXVP8MOIH","lang2","109",0,13
"654","2","A3180VXVP8MOIH","lang2","116",0,14
"655","1","A3180VXVP8MOIH","lang2","123",1,15
"656","1","A3180VXVP8MOIH","lang2","130",1,16
"657","2","A3180VXVP8MOIH","lang2","137",1,17
"658","2","A3180VXVP8MOIH","lang2","144",1,18
"659","2","A3180VXVP8MOIH","lang2","151",1,19
"660","2","A3180VXVP8MOIH","lang2","158",1,20
"661","1","A3180VXVP8MOIH","lang2","165",0,21
"662","1","A3180VXVP8MOIH","lang2","172",0,22
"663","1","A3180VXVP8MOIH","lang2","179",0,23
"664","2","A3180VXVP8MOIH","lang2","186",1,24
"665","1","A3180VXVP8MOIH","lang2","193",0,25
"666","1","A3180VXVP8MOIH","lang2","200",0,26
"667","1","A3180VXVP8MOIH","lang2","207",0,27
"668","1","A3180VXVP8MOIH","lang2","214",0,28
"669","1","A3180VXVP8MOIH","lang2","221",0,29
"670","1","A3180VXVP8MOIH","lang2","228",0,30
"671","1","A3180VXVP8MOIH","lang2","235",0,31
"672","1","A3180VXVP8MOIH","lang2","242",0,32
"673","2","A31MUX0WVEC6XU","lang1","25",0,1
"674","1","A31MUX0WVEC6XU","lang1","32",1,2
"675","1","A31MUX0WVEC6XU","lang1","39",1,3
"676","2","A31MUX0WVEC6XU","lang1","46",1,4
"677","2","A31MUX0WVEC6XU","lang1","53",1,5
"678","1","A31MUX0WVEC6XU","lang1","60",1,6
"679","2","A31MUX0WVEC6XU","lang1","67",0,7
"680","2","A31MUX0WVEC6XU","lang1","74",1,8
"681","2","A31MUX0WVEC6XU","lang1","81",1,9
"682","2","A31MUX0WVEC6XU","lang1","88",1,10
"683","1","A31MUX0WVEC6XU","lang1","95",1,11
"684","2","A31MUX0WVEC6XU","lang1","102",1,12
"685","1","A31MUX0WVEC6XU","lang1","109",1,13
"686","1","A31MUX0WVEC6XU","lang1","116",1,14
"687","2","A31MUX0WVEC6XU","lang1","123",1,15
"688","2","A31MUX0WVEC6XU","lang1","130",1,16
"689","1","A31MUX0WVEC6XU","lang1","137",1,17
"690","1","A31MUX0WVEC6XU","lang1","144",1,18
"691","1","A31MUX0WVEC6XU","lang1","151",1,19
"692","1","A31MUX0WVEC6XU","lang1","158",1,20
"693","1","A31MUX0WVEC6XU","lang1","165",0,21
"694","1","A31MUX0WVEC6XU","lang1","172",1,22
"695","2","A31MUX0WVEC6XU","lang1","179",1,23
"696","2","A31MUX0WVEC6XU","lang1","186",1,24
"697","1","A31MUX0WVEC6XU","lang1","193",1,25
"698","2","A31MUX0WVEC6XU","lang1","200",1,26
"699","2","A31MUX0WVEC6XU","lang1","207",1,27
"700","2","A31MUX0WVEC6XU","lang1","214",1,28
"701","1","A31MUX0WVEC6XU","lang1","221",1,29
"702","2","A31MUX0WVEC6XU","lang1","228",1,30
"703","1","A31MUX0WVEC6XU","lang1","235",0,31
"704","1","A31MUX0WVEC6XU","lang1","242",1,32
"705","1","A36TE52PSYAAD6","lang2","25",1,1
"706","1","A36TE52PSYAAD6","lang2","32",1,2
"707","1","A36TE52PSYAAD6","lang2","39",1,3
"708","1","A36TE52PSYAAD6","lang2","46",1,4
"709","1","A36TE52PSYAAD6","lang2","53",1,5
"710","1","A36TE52PSYAAD6","lang2","60",1,6
"711","1","A36TE52PSYAAD6","lang2","67",1,7
"712","1","A36TE52PSYAAD6","lang2","74",1,8
"713","1","A36TE52PSYAAD6","lang2","81",1,9
"714","1","A36TE52PSYAAD6","lang2","88",1,10
"715","1","A36TE52PSYAAD6","lang2","95",1,11
"716","1","A36TE52PSYAAD6","lang2","102",1,12
"717","1","A36TE52PSYAAD6","lang2","109",1,13
"718","1","A36TE52PSYAAD6","lang2","116",1,14
"719","1","A36TE52PSYAAD6","lang2","123",1,15
"720","1","A36TE52PSYAAD6","lang2","130",1,16
"721","2","A36TE52PSYAAD6","lang2","137",1,17
"722","2","A36TE52PSYAAD6","lang2","144",1,18
"723","2","A36TE52PSYAAD6","lang2","151",1,19
"724","2","A36TE52PSYAAD6","lang2","158",1,20
"725","2","A36TE52PSYAAD6","lang2","165",1,21
"726","2","A36TE52PSYAAD6","lang2","172",1,22
"727","2","A36TE52PSYAAD6","lang2","179",1,23
"728","2","A36TE52PSYAAD6","lang2","186",1,24
"729","2","A36TE52PSYAAD6","lang2","193",1,25
"730","2","A36TE52PSYAAD6","lang2","200",1,26
"731","2","A36TE52PSYAAD6","lang2","207",1,27
"732","2","A36TE52PSYAAD6","lang2","214",1,28
"733","2","A36TE52PSYAAD6","lang2","221",1,29
"734","2","A36TE52PSYAAD6","lang2","228",1,30
"735","2","A36TE52PSYAAD6","lang2","235",1,31
"736","2","A36TE52PSYAAD6","lang2","242",1,32
"737","1","A38TZK07ON180S","lang1","24",1,1
"738","2","A38TZK07ON180S","lang1","31",0,2
"739","2","A38TZK07ON180S","lang1","38",0,3
"740","2","A38TZK07ON180S","lang1","45",1,4
"741","2","A38TZK07ON180S","lang1","52",1,5
"742","1","A38TZK07ON180S","lang1","59",1,6
"743","2","A38TZK07ON180S","lang1","66",0,7
"744","1","A38TZK07ON180S","lang1","73",0,8
"745","2","A38TZK07ON180S","lang1","80",1,9
"746","2","A38TZK07ON180S","lang1","87",1,10
"747","2","A38TZK07ON180S","lang1","94",0,11
"748","1","A38TZK07ON180S","lang1","101",0,12
"749","2","A38TZK07ON180S","lang1","108",0,13
"750","1","A38TZK07ON180S","lang1","115",1,14
"751","2","A38TZK07ON180S","lang1","122",1,15
"752","1","A38TZK07ON180S","lang1","129",0,16
"753","1","A38TZK07ON180S","lang1","136",1,17
"754","2","A38TZK07ON180S","lang1","143",0,18
"755","1","A38TZK07ON180S","lang1","150",1,19
"756","1","A38TZK07ON180S","lang1","157",1,20
"757","2","A38TZK07ON180S","lang1","164",1,21
"758","2","A38TZK07ON180S","lang1","171",0,22
"759","2","A38TZK07ON180S","lang1","178",1,23
"760","2","A38TZK07ON180S","lang1","185",1,24
"761","1","A38TZK07ON180S","lang1","192",1,25
"762","1","A38TZK07ON180S","lang1","199",0,26
"763","2","A38TZK07ON180S","lang1","206",1,27
"764","1","A38TZK07ON180S","lang1","213",0,28
"765","1","A38TZK07ON180S","lang1","220",1,29
"766","2","A38TZK07ON180S","lang1","227",1,30
"767","2","A38TZK07ON180S","lang1","234",1,31
"768","1","A38TZK07ON180S","lang1","241",1,32
"769","2","A397QMUM40C4SH","lang2","25",0,1
"770","1","A397QMUM40C4SH","lang2","32",1,2
"771","1","A397QMUM40C4SH","lang2","39",1,3
"772","2","A397QMUM40C4SH","lang2","46",0,4
"773","2","A397QMUM40C4SH","lang2","53",0,5
"774","2","A397QMUM40C4SH","lang2","60",0,6
"775","1","A397QMUM40C4SH","lang2","67",1,7
"776","2","A397QMUM40C4SH","lang2","74",0,8
"777","1","A397QMUM40C4SH","lang2","81",1,9
"778","2","A397QMUM40C4SH","lang2","88",0,10
"779","2","A397QMUM40C4SH","lang2","95",0,11
"780","2","A397QMUM40C4SH","lang2","102",0,12
"781","2","A397QMUM40C4SH","lang2","109",0,13
"782","2","A397QMUM40C4SH","lang2","116",0,14
"783","1","A397QMUM40C4SH","lang2","123",1,15
"784","2","A397QMUM40C4SH","lang2","130",0,16
"785","2","A397QMUM40C4SH","lang2","137",1,17
"786","1","A397QMUM40C4SH","lang2","144",0,18
"787","2","A397QMUM40C4SH","lang2","151",1,19
"788","2","A397QMUM40C4SH","lang2","158",1,20
"789","2","A397QMUM40C4SH","lang2","165",1,21
"790","1","A397QMUM40C4SH","lang2","172",0,22
"791","2","A397QMUM40C4SH","lang2","179",1,23
"792","1","A397QMUM40C4SH","lang2","186",0,24
"793","2","A397QMUM40C4SH","lang2","193",1,25
"794","1","A397QMUM40C4SH","lang2","200",0,26
"795","2","A397QMUM40C4SH","lang2","207",1,27
"796","1","A397QMUM40C4SH","lang2","214",0,28
"797","2","A397QMUM40C4SH","lang2","221",1,29
"798","1","A397QMUM40C4SH","lang2","228",0,30
"799","2","A397QMUM40C4SH","lang2","235",1,31
"800","1","A397QMUM40C4SH","lang2","242",0,32
"801","2","A3CMGKHSBTC2XQ","lang2","25",0,1
"802","1","A3CMGKHSBTC2XQ","lang2","32",1,2
"803","2","A3CMGKHSBTC2XQ","lang2","39",0,3
"804","1","A3CMGKHSBTC2XQ","lang2","46",1,4
"805","1","A3CMGKHSBTC2XQ","lang2","53",1,5
"806","1","A3CMGKHSBTC2XQ","lang2","60",1,6
"807","1","A3CMGKHSBTC2XQ","lang2","67",1,7
"808","1","A3CMGKHSBTC2XQ","lang2","74",1,8
"809","1","A3CMGKHSBTC2XQ","lang2","81",1,9
"810","2","A3CMGKHSBTC2XQ","lang2","88",0,10
"811","1","A3CMGKHSBTC2XQ","lang2","95",1,11
"812","1","A3CMGKHSBTC2XQ","lang2","102",1,12
"813","1","A3CMGKHSBTC2XQ","lang2","109",1,13
"814","1","A3CMGKHSBTC2XQ","lang2","116",1,14
"815","1","A3CMGKHSBTC2XQ","lang2","123",1,15
"816","2","A3CMGKHSBTC2XQ","lang2","130",0,16
"817","2","A3CMGKHSBTC2XQ","lang2","137",1,17
"818","1","A3CMGKHSBTC2XQ","lang2","144",0,18
"819","2","A3CMGKHSBTC2XQ","lang2","151",1,19
"820","2","A3CMGKHSBTC2XQ","lang2","158",1,20
"821","2","A3CMGKHSBTC2XQ","lang2","165",1,21
"822","2","A3CMGKHSBTC2XQ","lang2","172",1,22
"823","2","A3CMGKHSBTC2XQ","lang2","179",1,23
"824","2","A3CMGKHSBTC2XQ","lang2","186",1,24
"825","2","A3CMGKHSBTC2XQ","lang2","193",1,25
"826","2","A3CMGKHSBTC2XQ","lang2","200",1,26
"827","2","A3CMGKHSBTC2XQ","lang2","207",1,27
"828","2","A3CMGKHSBTC2XQ","lang2","214",1,28
"829","2","A3CMGKHSBTC2XQ","lang2","221",1,29
"830","2","A3CMGKHSBTC2XQ","lang2","228",1,30
"831","1","A3CMGKHSBTC2XQ","lang2","235",0,31
"832","1","A3CMGKHSBTC2XQ","lang2","242",0,32
"833","1","A3GO2JCV966XGE","lang1","25",1,1
"834","1","A3GO2JCV966XGE","lang1","32",1,2
"835","1","A3GO2JCV966XGE","lang1","39",1,3
"836","2","A3GO2JCV966XGE","lang1","46",1,4
"837","1","A3GO2JCV966XGE","lang1","53",0,5
"838","2","A3GO2JCV966XGE","lang1","60",0,6
"839","2","A3GO2JCV966XGE","lang1","67",0,7
"840","1","A3GO2JCV966XGE","lang1","74",0,8
"841","2","A3GO2JCV966XGE","lang1","81",1,9
"842","1","A3GO2JCV966XGE","lang1","88",0,10
"843","2","A3GO2JCV966XGE","lang1","95",0,11
"844","1","A3GO2JCV966XGE","lang1","102",0,12
"845","2","A3GO2JCV966XGE","lang1","109",0,13
"846","2","A3GO2JCV966XGE","lang1","116",0,14
"847","1","A3GO2JCV966XGE","lang1","123",0,15
"848","1","A3GO2JCV966XGE","lang1","130",0,16
"849","1","A3GO2JCV966XGE","lang1","137",1,17
"850","1","A3GO2JCV966XGE","lang1","144",1,18
"851","2","A3GO2JCV966XGE","lang1","151",0,19
"852","1","A3GO2JCV966XGE","lang1","158",1,20
"853","1","A3GO2JCV966XGE","lang1","165",0,21
"854","1","A3GO2JCV966XGE","lang1","172",1,22
"855","1","A3GO2JCV966XGE","lang1","179",0,23
"856","1","A3GO2JCV966XGE","lang1","186",0,24
"857","1","A3GO2JCV966XGE","lang1","193",1,25
"858","1","A3GO2JCV966XGE","lang1","200",0,26
"859","2","A3GO2JCV966XGE","lang1","207",1,27
"860","1","A3GO2JCV966XGE","lang1","214",0,28
"861","1","A3GO2JCV966XGE","lang1","221",1,29
"862","2","A3GO2JCV966XGE","lang1","228",1,30
"863","2","A3GO2JCV966XGE","lang1","235",1,31
"864","1","A3GO2JCV966XGE","lang1","242",1,32
"865","2","A3HBE61A30E6V1","lang1","25",0,1
"866","1","A3HBE61A30E6V1","lang1","32",1,2
"867","1","A3HBE61A30E6V1","lang1","39",1,3
"868","2","A3HBE61A30E6V1","lang1","46",1,4
"869","1","A3HBE61A30E6V1","lang1","53",0,5
"870","2","A3HBE61A30E6V1","lang1","60",0,6
"871","2","A3HBE61A30E6V1","lang1","67",0,7
"872","1","A3HBE61A30E6V1","lang1","74",0,8
"873","2","A3HBE61A30E6V1","lang1","81",1,9
"874","1","A3HBE61A30E6V1","lang1","88",0,10
"875","2","A3HBE61A30E6V1","lang1","95",0,11
"876","2","A3HBE61A30E6V1","lang1","102",1,12
"877","2","A3HBE61A30E6V1","lang1","109",0,13
"878","1","A3HBE61A30E6V1","lang1","116",1,14
"879","2","A3HBE61A30E6V1","lang1","123",1,15
"880","1","A3HBE61A30E6V1","lang1","130",0,16
"881","2","A3HBE61A30E6V1","lang1","137",0,17
"882","1","A3HBE61A30E6V1","lang1","144",1,18
"883","2","A3HBE61A30E6V1","lang1","151",0,19
"884","1","A3HBE61A30E6V1","lang1","158",1,20
"885","2","A3HBE61A30E6V1","lang1","165",1,21
"886","1","A3HBE61A30E6V1","lang1","172",1,22
"887","2","A3HBE61A30E6V1","lang1","179",1,23
"888","1","A3HBE61A30E6V1","lang1","186",0,24
"889","2","A3HBE61A30E6V1","lang1","193",0,25
"890","2","A3HBE61A30E6V1","lang1","200",1,26
"891","1","A3HBE61A30E6V1","lang1","207",0,27
"892","2","A3HBE61A30E6V1","lang1","214",1,28
"893","1","A3HBE61A30E6V1","lang1","221",1,29
"894","2","A3HBE61A30E6V1","lang1","228",1,30
"895","1","A3HBE61A30E6V1","lang1","235",0,31
"896","2","A3HBE61A30E6V1","lang1","242",0,32
"897","1","A3LMI7ZDFO8JHR","lang1","25",1,1
"898","2","A3LMI7ZDFO8JHR","lang1","32",0,2
"899","1","A3LMI7ZDFO8JHR","lang1","39",1,3
"900","1","A3LMI7ZDFO8JHR","lang1","46",0,4
"901","1","A3LMI7ZDFO8JHR","lang1","53",0,5
"902","2","A3LMI7ZDFO8JHR","lang1","60",0,6
"903","2","A3LMI7ZDFO8JHR","lang1","67",0,7
"904","1","A3LMI7ZDFO8JHR","lang1","74",0,8
"905","1","A3LMI7ZDFO8JHR","lang1","81",0,9
"906","1","A3LMI7ZDFO8JHR","lang1","88",0,10
"907","1","A3LMI7ZDFO8JHR","lang1","95",1,11
"908","1","A3LMI7ZDFO8JHR","lang1","102",0,12
"909","1","A3LMI7ZDFO8JHR","lang1","109",1,13
"910","1","A3LMI7ZDFO8JHR","lang1","116",1,14
"911","1","A3LMI7ZDFO8JHR","lang1","123",0,15
"912","1","A3LMI7ZDFO8JHR","lang1","130",0,16
"913","2","A3LMI7ZDFO8JHR","lang1","137",0,17
"914","2","A3LMI7ZDFO8JHR","lang1","144",0,18
"915","1","A3LMI7ZDFO8JHR","lang1","151",1,19
"916","1","A3LMI7ZDFO8JHR","lang1","158",1,20
"917","1","A3LMI7ZDFO8JHR","lang1","165",0,21
"918","1","A3LMI7ZDFO8JHR","lang1","172",1,22
"919","1","A3LMI7ZDFO8JHR","lang1","179",0,23
"920","2","A3LMI7ZDFO8JHR","lang1","186",1,24
"921","1","A3LMI7ZDFO8JHR","lang1","193",1,25
"922","2","A3LMI7ZDFO8JHR","lang1","200",1,26
"923","1","A3LMI7ZDFO8JHR","lang1","207",0,27
"924","1","A3LMI7ZDFO8JHR","lang1","214",0,28
"925","1","A3LMI7ZDFO8JHR","lang1","221",1,29
"926","1","A3LMI7ZDFO8JHR","lang1","228",0,30
"927","1","A3LMI7ZDFO8JHR","lang1","235",0,31
"928","1","A3LMI7ZDFO8JHR","lang1","242",1,32
"929","1","A3OC3VQF3CZ5T0","lang1","25",1,1
"930","1","A3OC3VQF3CZ5T0","lang1","32",1,2
"931","1","A3OC3VQF3CZ5T0","lang1","39",1,3
"932","2","A3OC3VQF3CZ5T0","lang1","46",1,4
"933","2","A3OC3VQF3CZ5T0","lang1","53",1,5
"934","1","A3OC3VQF3CZ5T0","lang1","60",1,6
"935","1","A3OC3VQF3CZ5T0","lang1","67",1,7
"936","2","A3OC3VQF3CZ5T0","lang1","74",1,8
"937","2","A3OC3VQF3CZ5T0","lang1","81",1,9
"938","2","A3OC3VQF3CZ5T0","lang1","88",1,10
"939","1","A3OC3VQF3CZ5T0","lang1","95",1,11
"940","2","A3OC3VQF3CZ5T0","lang1","102",1,12
"941","1","A3OC3VQF3CZ5T0","lang1","109",1,13
"942","1","A3OC3VQF3CZ5T0","lang1","116",1,14
"943","2","A3OC3VQF3CZ5T0","lang1","123",1,15
"944","2","A3OC3VQF3CZ5T0","lang1","130",1,16
"945","2","A3OC3VQF3CZ5T0","lang1","137",0,17
"946","1","A3OC3VQF3CZ5T0","lang1","144",1,18
"947","1","A3OC3VQF3CZ5T0","lang1","151",1,19
"948","1","A3OC3VQF3CZ5T0","lang1","158",1,20
"949","2","A3OC3VQF3CZ5T0","lang1","165",1,21
"950","2","A3OC3VQF3CZ5T0","lang1","172",0,22
"951","2","A3OC3VQF3CZ5T0","lang1","179",1,23
"952","2","A3OC3VQF3CZ5T0","lang1","186",1,24
"953","1","A3OC3VQF3CZ5T0","lang1","193",1,25
"954","1","A3OC3VQF3CZ5T0","lang1","200",0,26
"955","2","A3OC3VQF3CZ5T0","lang1","207",1,27
"956","2","A3OC3VQF3CZ5T0","lang1","214",1,28
"957","1","A3OC3VQF3CZ5T0","lang1","221",1,29
"958","2","A3OC3VQF3CZ5T0","lang1","228",1,30
"959","2","A3OC3VQF3CZ5T0","lang1","235",1,31
"960","1","A3OC3VQF3CZ5T0","lang1","242",1,32
